id,true_corr,pred_corr,loss
dnyqtpsz,-0.46421057,-0.36039746,0.10381311
ksgzwdzw,-0.040892944,0.07094422,0.11183716
ndsxxilg,-0.18857566,-0.033643123,0.15493253
gjykcsvt,-0.08912384,0.046001133,0.13512497
oqfbpfyx,-0.83406997,-0.7073455,0.12672448
khvvcfzh,0.82451576,0.7238623,0.10065347
cqvmhnsk,-0.4213548,-0.29837316,0.12298164
lmsuxxll,0.54761165,0.38654125,0.1610704
mqmqqqiz,-0.27648818,-0.11115165,0.16533653
jvieqllx,-0.7092433,-0.5919531,0.1172902
fbqjunin,-0.708955,-0.5909302,0.11802477
ekhtbjog,0.73871964,0.5939896,0.14473003
hnbzxtsg,-0.87148,-0.7638773,0.107602715
lcaqkldu,-0.7407328,-0.6239712,0.116761565
amxeeqto,0.07916877,0.20327939,0.124110624
mbsvykdm,-0.67077965,-0.5611633,0.10961634
exfogjhc,-0.61141235,-0.50112087,0.11029148
pfwgwpqv,-0.08005705,0.10795583,0.18801287
bzzctpse,0.27838138,0.1411488,0.13723257
qnybjoew,-0.7573004,-0.6288816,0.1284188
kilyyybx,0.46464196,0.36334735,0.10129461
eqtytrsj,-0.6274958,-0.48077607,0.14671975
jfdklebv,0.5519774,0.39988106,0.15209633
skqmxnhm,-0.78071564,-0.6691937,0.11152196
blvzhwdy,0.63844246,0.51957214,0.11887032
bkuzmqat,-0.8199004,-0.6708743,0.1490261
tghrzbiy,-0.6900043,-0.5813846,0.10861969
odwtmpro,-0.739167,-0.6368023,0.10236466
epimzwfl,-0.5690797,-0.423075,0.1460047
llzhohqz,-0.79803884,-0.6615617,0.13647711
ktyjdpjf,0.767105,0.64912146,0.11798352
juomzdra,-0.7192245,-0.5876987,0.13152581
qreybaho,-0.3865021,-0.25107363,0.13542846
bsjxcfbv,-0.14841542,-0.034372177,0.114043236
igjssqii,-0.1727663,-0.027477887,0.14528841
aoxyljft,-0.30486256,-0.16300482,0.14185774
ctxkcwbx,-0.5823687,-0.4704424,0.11192626
snhyuaup,-0.43140954,-0.2328087,0.19860084
comznpjx,-0.8699254,-0.7642484,0.10567701
sgjatasl,-0.65744543,-0.5108051,0.14664036
sozhkrxb,0.33018827,0.21411899,0.11606929
ilqfmxpv,-0.6832255,-0.5556272,0.12759829
cmxqnnqu,-0.47335044,-0.34129512,0.13205531
qetlwsqr,-0.22743276,0.0037621148,0.23119487
nykyoetr,-0.64874905,-0.37727123,0.27147782
chpumovb,0.62629634,0.47789305,0.14840329
iwgljpkm,-0.46201527,-0.3245657,0.13744956
ctocsgxp,0.6529787,0.5098674,0.14311129
qswpxegu,-0.67552245,-0.571755,0.103767455
rjqelhmg,-0.8351903,-0.7232185,0.111971796
nxytsnvf,-0.34398174,-0.19910944,0.14487231
qhdmlfbf,-0.65239114,-0.3007274,0.35166374
jdqznhlo,0.94251233,0.8424369,0.10007542
pypzjlkv,-0.16596444,-0.048238497,0.11772594
qujljqgm,0.686977,0.5352351,0.15174192
rhclqlmr,-0.54202825,-0.43538982,0.10663843
amkifedz,0.35162586,0.22179775,0.12982811
ivhhrdhb,-0.70352554,-0.57897484,0.1245507
mjdjhvyk,-0.8108921,-0.6975313,0.11336082
njayevoo,-0.8113147,-0.6989137,0.11240101
jnfohtlq,-0.31058,-0.18680756,0.12377243
pfstqiza,-0.1034336,0.010049555,0.11348316
kavewbrz,0.8526692,0.9601183,0.107449114
jkvhruue,-0.71061146,-0.58746755,0.12314391
rerzylim,-0.6728308,-0.54827666,0.12455416
nydcgxli,-0.7259463,-0.622421,0.10352528
rgfgurws,-0.8269972,-0.72090775,0.10608947
ogmrnhdn,0.027383782,0.13860813,0.111224346
fnnfhddf,-0.81390214,-0.6840938,0.12980837
jwdmnyxf,-0.6063524,-0.48869264,0.11765975
qxwrtejl,-0.73653895,-0.5995074,0.13703156
pshyquvt,0.86275536,0.75998646,0.1027689
soxqokvs,-0.33251652,-0.22275622,0.1097603
bwmslpwk,-0.47014496,-0.34189004,0.12825492
mgzmlyyx,-0.579731,-0.43302697,0.14670402
bqtxajzu,-0.80911803,-0.69868445,0.11043358
smcgcvyi,-0.36323437,-0.26169404,0.10154033
prtirkyp,-0.05752495,0.06531739,0.12284234
bjooaqff,-0.83052695,-0.6703065,0.16022044
rgxnllqz,-0.4975064,-0.37809065,0.11941576
fpixhapv,-0.51294523,-0.41176522,0.10118002
fvhccntq,-0.5109533,-0.39203262,0.118920684
kjojwwbz,-0.18055788,-0.060386967,0.120170906
gzjdouiy,0.36753443,0.2349407,0.13259374
ggcgaolf,-0.47272542,-0.34328976,0.12943566
kkxtdnde,-0.1581644,-0.042397927,0.115766466
qszzaewt,0.7431821,0.5859312,0.15725094
eeuvvzkr,-0.88767034,-0.7780005,0.109669864
oalrcbww,0.3983749,0.17212152,0.22625336
tjzyjjmu,-0.48158008,-0.3504607,0.13111937
gkwolxzw,-0.9121632,-0.8045468,0.107616425
rhxubhdq,-0.8209828,-0.68961555,0.13136727
joybzglr,0.28003016,0.39447054,0.11444038
gietukip,-0.50812984,-0.40574896,0.10238087
opfzxviz,-0.7390015,-0.6325618,0.10643971
qbqtqpbv,0.84398496,0.7315238,0.11246115
spmvqntb,0.20065124,0.34352636,0.14287512
jbvpuovz,-0.69547695,-0.5790755,0.116401434
pqflczrj,-0.1665267,0.022821385,0.18934809
tanqhggi,-0.9262947,-0.8117601,0.11453456
ghzuifcv,0.8332661,0.71218973,0.121076345
lxislnhs,-0.32862157,-0.18876979,0.13985178
itaxlfki,-0.05772403,0.051438484,0.10916251
cyqvgjgj,-0.80838466,-0.66764617,0.14073849
ovopleec,-0.5059635,-0.33996618,0.16599733
jloxxprl,-0.5599402,-0.45103335,0.108906865
rimxmlrv,-0.19204721,-0.0668166,0.12523061
nguywabt,-0.3259039,-0.19283643,0.13306746
gkflefwg,0.7560877,0.6176499,0.13843781
hmwyrbdz,-0.67903215,-0.57314044,0.105891705
efwzbpfb,-0.73244804,-0.59592503,0.13652301
mzepwhxy,-0.58992714,-0.4443103,0.14561683
sagypujk,0.62151563,0.5087831,0.11273253
qnrwzyvr,0.6746914,0.5221357,0.1525557
rdztyvya,0.80285144,0.6994945,0.10335696
bvafkyzw,-0.24880524,-0.12695622,0.121849015
glpntepj,-0.77313536,-0.6607952,0.11234015
cjxvhtlr,-0.25307938,-0.13672824,0.11635114
cafpvbpe,-0.7451778,-0.64186656,0.10331124
iphottop,-0.8692753,-0.7686467,0.100628555
jqnfrblu,-0.64026815,-0.5168323,0.123435855
kvantxqk,-0.45181105,-0.34944624,0.10236481
gdjsutxl,0.40422103,0.5226605,0.118439466
mvlnrygw,-0.2521976,-0.01236945,0.23982814
aqspsqrz,-0.7362069,-0.6154167,0.12079018
eahawppd,-0.13205251,-0.026782166,0.10527034
opqngsyr,-0.7249397,-0.6073255,0.11761421
sbmonkuq,-0.7183807,-0.6036116,0.1147691
fldnasgi,-0.9524369,-0.8151137,0.1373232
ddplcpas,0.943096,1.0587306,0.11563462
hurqpwgq,0.48133212,0.3449545,0.13637763
tjzyjjmu,-0.48158008,-0.37751955,0.10406053
cricfdwc,-0.6719102,-0.5608662,0.11104405
rwhjrobc,0.75967014,0.64321864,0.1164515
izhjbsgq,0.7891717,0.6610735,0.12809819
dothcxzz,-0.9099529,-1.0184551,0.10850227
ggcgaolf,-0.47272542,-0.3697907,0.10293472
sozhkrxb,0.33018827,0.20692348,0.12326479
aeqqngfd,-0.9498749,-1.076728,0.12685311
lslwfjdy,0.6976576,0.554967,0.1426906
mzepwhxy,-0.58992714,-0.48138073,0.108546406
btwmyyma,-0.7050043,-0.59717935,0.10782492
kbvbbkli,0.041414313,-0.09178209,0.13319641
ctocsgxp,0.6529787,0.52947456,0.12350416
bjooaqff,-0.83052695,-0.66484636,0.16568059
aoxyljft,-0.30486256,-0.19224244,0.112620115
nxytsnvf,-0.34398174,-0.24238087,0.10160087
oalrcbww,0.3983749,0.17124553,0.22712936
mqmqqqiz,-0.27648818,-0.13613634,0.14035185
bmszsmwh,0.2942947,0.18416916,0.11012553
hsrlsmkw,-0.300987,-0.19075121,0.110235795
chpumovb,0.62629634,0.50949603,0.11680031
baueopwt,-0.6408414,-0.4606338,0.18020761
snwtnbfi,-0.07405863,0.029373454,0.10343208
izjqbtzd,0.24109228,0.14072093,0.100371346
myjktaxa,-0.81690925,-0.9474059,0.13049662
gdjsutxl,0.40422103,0.56758505,0.16336402
amxeeqto,0.07916877,0.21641657,0.1372478
efwzbpfb,-0.73244804,-0.63146126,0.10098678
awdvftgn,-0.4272336,-0.29012537,0.13710824
pqflczrj,-0.1665267,-0.022024198,0.1445025
siosnees,-0.659608,-0.5033225,0.15628552
drcyasqu,-0.8966242,-1.0285338,0.13190961
rimxmlrv,-0.19204721,-0.08935349,0.10269372
glhmpehc,-0.08306642,-0.21544151,0.13237509
cnvsicrf,0.19258316,0.053597495,0.13898566
aousghor,-0.045255784,0.058651805,0.103907585
epimzwfl,-0.5690797,-0.43368804,0.13539165
bsjxcfbv,-0.14841542,-0.038072705,0.11034271
oalnyogc,-0.061071787,-0.18851976,0.12744798
jfdklebv,0.5519774,0.4079615,0.14401591
nabftetg,-0.11169968,-0.00016814284,0.11153153
mhpxeomh,0.059717834,0.16956249,0.109844655
tndtaxsc,0.8616822,0.97139245,0.109710276
eahawppd,-0.13205251,-0.022916792,0.10913572
bzzctpse,0.27838138,0.13888758,0.1394938
lvobnrry,-0.6208779,-0.46208832,0.1587896
qnrwzyvr,0.6746914,0.52225494,0.15243644
ndsxxilg,-0.18857566,-0.086830586,0.10174507
hnzlcecy,0.86015594,0.7272834,0.13287252
ntmvpcwe,0.9227901,1.0318993,0.10910922
cmxqnnqu,-0.47335044,-0.35920376,0.11414668
ekhtbjog,0.73871964,0.6361347,0.10258496
owvpqmhe,-0.9020712,-1.054366,0.15229481
kvuibduz,-0.3752884,-0.15837064,0.21691775
nykyoetr,-0.64874905,-0.41631997,0.23242909
icovjjvs,-0.890918,-0.99549454,0.10457653
lmsuxxll,0.54761165,0.4162713,0.13134035
amkifedz,0.35162586,0.23602319,0.11560267
gzjdouiy,0.36753443,0.24934077,0.118193656
nguywabt,-0.3259039,-0.21189857,0.11400533
mvlnrygw,-0.2521976,-0.069747806,0.18244979
bgurnykf,-0.66381204,-0.50002074,0.1637913
kmomknpb,-0.071526475,0.04527457,0.116801046
qneabgph,0.8143786,0.92217714,0.10779852
ldxzlwbm,0.26044852,0.36888927,0.10844076
hqgcaqva,0.46154758,0.3520146,0.10953298
qfljvprv,-0.6216716,-0.5028473,0.1188243
qalfoznp,0.11794732,-0.00011047535,0.118057795
gnleddoa,0.166625,0.3024882,0.13586321
spmvqntb,0.20065124,0.3408673,0.14021607
qhdmlfbf,-0.65239114,-0.33205613,0.320335
eqtytrsj,-0.6274958,-0.51372385,0.113771975
qetlwsqr,-0.22743276,0.026735278,0.25416803
hpglqkzk,-0.91994137,-1.0556555,0.13571411
fcfotjcv,-0.12566966,-0.024235217,0.10143444
pshyquvt,0.86275536,0.7272163,0.13553905
pfwgwpqv,-0.08005705,0.096163675,0.17622072
kaorixbk,0.67953295,0.51205033,0.16748261
bwmslpwk,-0.47014496,-0.3390996,0.13104537
qszzaewt,0.7431821,0.5940999,0.14908224
jxcdrfns,0.7544028,0.59647626,0.15792656
oserkrdo,0.08102615,0.2015858,0.12055965
qujljqgm,0.686977,0.55603844,0.13093859
ivhhrdhb,-0.70352554,-0.58165777,0.121867776
rlhbfurq,0.5583765,0.6589802,0.1006037
nokeosvu,-0.8480216,-0.9522281,0.1042065
bsgmdwcv,0.48391816,0.58772355,0.10380539
ixthgfbd,-0.83731246,-0.68157464,0.15573782
gjykcsvt,-0.08912384,0.030094909,0.119218744
dkobrask,0.72100884,0.83032525,0.10931641
fnwxbptw,-0.055735685,0.16845341,0.2241891
lkznewpr,0.40124363,0.5017106,0.10046697
sgjatasl,-0.65744543,-0.5394847,0.11796075
snhyuaup,-0.43140954,-0.29357037,0.13783917
oozztuzl,-0.5037048,-0.39899766,0.10470712
neilosij,-0.40883797,-0.30535597,0.10348201
nyxkwded,0.017262986,0.13491654,0.117653556
mgzmlyyx,-0.579731,-0.46225935,0.117471635
pvnguhcq,0.3514703,0.24520746,0.10626283
prtirkyp,-0.05752495,0.06907925,0.1266042
jwdmnyxf,-0.6063524,-0.5053535,0.10099888
cqryvchm,-0.72845477,-0.5157077,0.2127471
ovopleec,-0.5059635,-0.38744432,0.11851919
igjssqii,-0.1727663,-0.049482748,0.12328355
loqobiyn,-0.75700784,-0.6405539,0.116453946
rcqwbbcf,0.5626391,0.43699226,0.12564686
ctflyrus,0.5683883,0.43092114,0.13746715
amnvdgvv,-0.8308988,-0.9325419,0.101643085
ambinhct,0.9248729,0.8074427,0.11743015
pqflczrj,-0.1665267,-0.017080348,0.14944635
kjpctzdj,-0.628693,-0.51002675,0.11866623
owvpqmhe,-0.9020712,-1.0357621,0.1336909
qbqtqpbv,0.84398496,0.74305284,0.10093212
bsjxcfbv,-0.14841542,-0.027103167,0.121312246
ldxzlwbm,0.26044852,0.3795805,0.11913198
mhpxeomh,0.059717834,0.18619315,0.12647532
ctflyrus,0.5683883,0.46452683,0.10386145
nguywabt,-0.3259039,-0.21975973,0.10614416
pypzjlkv,-0.16596444,-0.05723175,0.108732685
hsrlsmkw,-0.300987,-0.17600076,0.124986246
lrdmnvlg,0.19110753,0.3012055,0.11009796
prtirkyp,-0.05752495,0.05552752,0.11305247
mpwymtue,0.26048708,0.37120146,0.110714376
tndtaxsc,0.8616822,0.97510374,0.11342156
oserkrdo,0.08102615,0.2373354,0.15630925
dnyqtpsz,-0.46421057,-0.35223505,0.11197552
kbvbbkli,0.041414313,-0.061447408,0.10286172
ambinhct,0.9248729,0.82183623,0.10303664
ovopleec,-0.5059635,-0.3837014,0.12226209
aoxyljft,-0.30486256,-0.17840613,0.12645642
dothcxzz,-0.9099529,-1.0154433,0.105490446
qszzaewt,0.7431821,0.61190444,0.13127768
ogbdgecw,-0.8789269,-0.98133725,0.102410376
ggcgaolf,-0.47272542,-0.3344622,0.13826323
llayprft,0.71112186,0.8147528,0.10363096
ivhhrdhb,-0.70352554,-0.5828737,0.12065184
lkznewpr,0.40124363,0.5429475,0.14170384
qetlwsqr,-0.22743276,0.03742322,0.26485598
nodwcmyz,-0.4202808,-0.30639687,0.11388394
rlhbfurq,0.5583765,0.66896456,0.110588074
cnvsicrf,0.19258316,0.056888763,0.1356944
rfrbuiuv,0.18791628,0.29711738,0.1092011
bjooaqff,-0.83052695,-0.69349074,0.1370362
rwhjrobc,0.75967014,0.64662576,0.11304438
fcfotjcv,-0.12566966,-0.013277125,0.11239253
mvlnrygw,-0.2521976,-0.069999054,0.18219854
awdvftgn,-0.4272336,-0.27651754,0.15071607
epimzwfl,-0.5690797,-0.4624936,0.1065861
ghnhxean,-0.05217086,0.0758905,0.12806135
qfljvprv,-0.6216716,-0.48554844,0.13612318
sftkcirz,0.28818828,0.403225,0.115036726
kaorixbk,0.67953295,0.54146713,0.13806581
rgfgurws,-0.8269972,-0.7203312,0.10666603
nxytsnvf,-0.34398174,-0.22207786,0.12190388
rhxubhdq,-0.8209828,-0.7090657,0.11191714
kfjylgkh,0.21728009,0.33035588,0.11307579
fnwxbptw,-0.055735685,0.12977786,0.18551356
oalnyogc,-0.061071787,-0.1846846,0.12361282
aeqqngfd,-0.9498749,-1.0742177,0.1243428
jfdklebv,0.5519774,0.42542472,0.12655267
gdjsutxl,0.40422103,0.54420197,0.13998094
glhmpehc,-0.08306642,-0.19163808,0.10857166
hpglqkzk,-0.91994137,-1.0520487,0.13210732
bzzctpse,0.27838138,0.16826984,0.110111535
shpccpke,0.5123712,0.6153665,0.102995336
sgjatasl,-0.65744543,-0.55709904,0.10034639
baueopwt,-0.6408414,-0.4498804,0.19096103
pshyquvt,0.86275536,0.7473999,0.11535543
nxrpjvza,-0.48612934,-0.378487,0.10764235
oalrcbww,0.3983749,0.21538718,0.1829877
pfwgwpqv,-0.08005705,0.094594106,0.17465115
hnzlcecy,0.86015594,0.7539374,0.10621852
amnvdgvv,-0.8308988,-0.9423077,0.11140889
kvuibduz,-0.3752884,-0.19095026,0.18433814
pzzxskap,0.22703187,0.33795103,0.11091916
rlbcavpn,-0.3738267,-0.2697116,0.1041151
bgurnykf,-0.66381204,-0.49907824,0.1647338
cqryvchm,-0.72845477,-0.50499105,0.22346371
nykyoetr,-0.64874905,-0.42228678,0.22646227
btwmyyma,-0.7050043,-0.5889006,0.11610365
ctocsgxp,0.6529787,0.55104506,0.10193366
snhyuaup,-0.43140954,-0.28841382,0.14299572
lslwfjdy,0.6976576,0.5780629,0.11959469
cmxqnnqu,-0.47335044,-0.34368888,0.12966156
qnrwzyvr,0.6746914,0.56475186,0.109939516
gjykcsvt,-0.08912384,0.046374533,0.13549837
lcspmwhu,0.43170002,0.53525525,0.10355523
tagvfnel,0.31707242,0.42284206,0.105769634
spmvqntb,0.20065124,0.33954522,0.13889398
fvhccntq,-0.5109533,-0.40236712,0.10858619
aousghor,-0.045255784,0.09582649,0.14108227
rhfmmzlq,-0.06995401,0.03522065,0.10517466
ddlurqly,0.022710709,0.13955452,0.116843805
pvnguhcq,0.3514703,0.23650835,0.11496194
kkyarqyr,0.435655,0.5579456,0.12229061
cqvmhnsk,-0.4213548,-0.32124868,0.10010612
mrmtwxvk,0.7367359,0.8736214,0.13688552
amxeeqto,0.07916877,0.2451394,0.16597064
intkuarc,0.14589119,0.2493992,0.10350801
qhdmlfbf,-0.65239114,-0.36468768,0.28770345
rcqwbbcf,0.5626391,0.45809224,0.104546875
qujljqgm,0.686977,0.56510437,0.12187266
gnleddoa,0.166625,0.30654904,0.13992405
lvobnrry,-0.6208779,-0.4530968,0.16778111
ixthgfbd,-0.83731246,-0.72431374,0.112998724
nabftetg,-0.11169968,0.012450863,0.124150544
rinqwgzf,-0.7895489,-0.89110065,0.10155177
siosnees,-0.659608,-0.50736505,0.15224296
eqtytrsj,-0.6274958,-0.5022167,0.12527913
jxcdrfns,0.7544028,0.60107315,0.15332967
frmmqqhw,-0.38079152,-0.25827163,0.12251988
mgzmlyyx,-0.579731,-0.4689412,0.110789776
loqobiyn,-0.75700784,-0.65122724,0.1057806
mqmqqqiz,-0.27648818,-0.12633674,0.15015145
hxslptjz,0.5781646,0.6889774,0.11081284
jakktdim,0.27259576,0.37689295,0.10429719
igjssqii,-0.1727663,-0.0022712164,0.17049508
rhclqlmr,-0.54202825,-0.44020486,0.10182339
drcyasqu,-0.8966242,-1.0085777,0.1119535
akeuzjog,0.21455547,0.3397743,0.12521884
bwmslpwk,-0.47014496,-0.3437275,0.12641746
iwgljpkm,-0.46201527,-0.32207292,0.13994235
fcyvswaj,0.80765563,0.91847813,0.1108225
nykyoetr,-0.64874905,-0.467256,0.18149304
btwmyyma,-0.7050043,-0.58242315,0.122581124
amnvdgvv,-0.8308988,-0.9311864,0.10028756
ohvmpisx,0.4653253,0.57954127,0.11421597
mqmqqqiz,-0.27648818,-0.14009088,0.1363973
ciaitlef,-0.9141132,-1.0186167,0.10450345
oalnyogc,-0.061071787,-0.1998763,0.13880451
pshyquvt,0.86275536,0.7033539,0.15940148
cqryvchm,-0.72845477,-0.5178144,0.21064037
frmmqqhw,-0.38079152,-0.2643435,0.116448015
ovopleec,-0.5059635,-0.37040454,0.13555896
oalrcbww,0.3983749,0.2289495,0.16942538
lslwfjdy,0.6976576,0.57957625,0.11808133
jyxmtqnu,-0.6171343,-0.72539324,0.10825896
kvuibduz,-0.3752884,-0.22560565,0.14968275
qalfoznp,0.11794732,0.0033929124,0.114554405
qetlwsqr,-0.22743276,-0.09340899,0.13402377
ivhhrdhb,-0.70352554,-0.5910385,0.11248702
awdvftgn,-0.4272336,-0.3220117,0.1052219
owvpqmhe,-0.9020712,-1.0153109,0.113239706
fnwxbptw,-0.055735685,0.048103586,0.10383927
bwmslpwk,-0.47014496,-0.3463469,0.12379804
iwgljpkm,-0.46201527,-0.35792327,0.104092
igjssqii,-0.1727663,-0.029583946,0.14318235
ryvufbpr,-0.5762596,-0.4691798,0.107079804
siosnees,-0.659608,-0.5229749,0.1366331
qszzaewt,0.7431821,0.63494366,0.10823846
qhdmlfbf,-0.65239114,-0.3808493,0.27154183
hpglqkzk,-0.91994137,-1.0608844,0.14094299
jfdklebv,0.5519774,0.39857858,0.15339881
mgzmlyyx,-0.579731,-0.477391,0.10233998
qbqtqpbv,0.84398496,0.6886535,0.15533143
mvlnrygw,-0.2521976,-0.11634533,0.13585226
hxslptjz,0.5781646,0.67936534,0.10120076
qujljqgm,0.686977,0.55147004,0.13550699
eqtytrsj,-0.6274958,-0.5107673,0.116728544
lvobnrry,-0.6208779,-0.50813365,0.11274427
cnvsicrf,0.19258316,0.07330462,0.119278535
ctocsgxp,0.6529787,0.53094774,0.12203097
pqflczrj,-0.1665267,-0.050581023,0.11594568
jxcdrfns,0.7544028,0.6104116,0.14399123
rcqwbbcf,0.5626391,0.44485742,0.1177817
glhmpehc,-0.08306642,-0.19252084,0.10945442
baueopwt,-0.6408414,-0.49579144,0.14504999
qfljvprv,-0.6216716,-0.52142197,0.10024965
aousghor,-0.045255784,0.08977679,0.13503258
rinqwgzf,-0.7895489,-0.9010508,0.11150193
bgurnykf,-0.66381204,-0.5424182,0.12139386
sdeeefwl,0.6384709,0.52737015,0.11110073
lkznewpr,0.40124363,0.5121433,0.11089969
bjooaqff,-0.83052695,-0.6936091,0.13691783
dothcxzz,-0.9099529,-1.014361,0.104408145
hqgcaqva,0.46154758,0.36080363,0.10074395
pshyquvt,0.86275536,0.73645896,0.1262964
mvlnrygw,-0.2521976,-0.1273393,0.12485829
qujljqgm,0.686977,0.52945626,0.15752077
bwmslpwk,-0.47014496,-0.32763937,0.14250559
oalrcbww,0.3983749,0.23586258,0.1625123
lmsuxxll,0.54761165,0.43605927,0.11155239
kvuibduz,-0.3752884,-0.27361825,0.101670146
izhjbsgq,0.7891717,0.6885234,0.100648284
qiezirso,0.8622238,0.75113016,0.11109364
qszzaewt,0.7431821,0.6202966,0.122885525
blvzhwdy,0.63844246,0.5227801,0.11566234
baueopwt,-0.6408414,-0.50825566,0.13258576
jfdklebv,0.5519774,0.3942609,0.15771648
igjssqii,-0.1727663,-0.051486187,0.12128011
chpumovb,0.62629634,0.515774,0.11052233
qetlwsqr,-0.22743276,-0.122294866,0.10513789
rwhjrobc,0.75967014,0.65255916,0.10711098
fmgoiwqp,0.85314345,0.7320024,0.121141076
ixthgfbd,-0.83731246,-0.73700345,0.100309014
sdeeefwl,0.6384709,0.5058012,0.13266969
cqryvchm,-0.72845477,-0.5373224,0.19113237
kaorixbk,0.67953295,0.57404435,0.1054886
pqflczrj,-0.1665267,-0.061733745,0.10479296
mqmqqqiz,-0.27648818,-0.12868552,0.14780267
hxslptjz,0.5781646,0.68934673,0.11118215
epimzwfl,-0.5690797,-0.4498505,0.1192292
nykyoetr,-0.64874905,-0.49758232,0.15116674
glhmpehc,-0.08306642,-0.18444383,0.10137741
bgurnykf,-0.66381204,-0.5544062,0.109405816
frmmqqhw,-0.38079152,-0.2628966,0.11789492
ivhhrdhb,-0.70352554,-0.6003022,0.103223324
qschtopj,0.89000076,0.77843034,0.11157042
gzjdouiy,0.36753443,0.26217565,0.10535878
jxcdrfns,0.7544028,0.59921247,0.15519035
hnzlcecy,0.86015594,0.74459743,0.115558505
oalnyogc,-0.061071787,-0.18020466,0.11913288
bjooaqff,-0.83052695,-0.6676697,0.16285723
rinqwgzf,-0.7895489,-0.9158442,0.12629533
cnvsicrf,0.19258316,0.06416882,0.12841433
irkapqsi,0.68914866,0.5753737,0.113774955
ovopleec,-0.5059635,-0.40319145,0.10277206
qhdmlfbf,-0.65239114,-0.4208067,0.23158443
ctocsgxp,0.6529787,0.54697263,0.106006086
siosnees,-0.659608,-0.53761727,0.12199074
qbqtqpbv,0.84398496,0.6821529,0.16183203
aousghor,-0.045255784,0.08111269,0.12636848
mvlnrygw,-0.2521976,-0.1377278,0.1144698
jfdklebv,0.5519774,0.42726192,0.12471548
sgjatasl,-0.65744543,-0.5530244,0.10442102
kaorixbk,0.67953295,0.569857,0.109675944
oalrcbww,0.3983749,0.26539218,0.1329827
qbqtqpbv,0.84398496,0.67994124,0.16404372
mqmqqqiz,-0.27648818,-0.109279074,0.16720912
irkapqsi,0.68914866,0.58803004,0.101118624
lnttnlqf,-0.5851003,-0.48283902,0.102261275
ghnhxean,-0.05217086,0.054499477,0.106670335
pshyquvt,0.86275536,0.7267159,0.13603944
qetlwsqr,-0.22743276,-0.1029811,0.12445166
siosnees,-0.659608,-0.5472025,0.11240548
jxcdrfns,0.7544028,0.6048839,0.1495189
jwrfouak,-0.58316976,-0.4604068,0.12276295
bjooaqff,-0.83052695,-0.6776791,0.15284783
ixthgfbd,-0.83731246,-0.7306846,0.10662788
bgurnykf,-0.66381204,-0.557818,0.105994046
fnwxbptw,-0.055735685,0.06734187,0.12307756
nykyoetr,-0.64874905,-0.5100546,0.13869447
cqryvchm,-0.72845477,-0.55275303,0.17570174
qujljqgm,0.686977,0.5553128,0.13166422
bwmslpwk,-0.47014496,-0.34662604,0.123518914
rwhjrobc,0.75967014,0.65101343,0.108656704
frmmqqhw,-0.38079152,-0.25267053,0.12812099
lslwfjdy,0.6976576,0.59266263,0.10499495
hnzlcecy,0.86015594,0.75750226,0.10265368
oalnyogc,-0.061071787,-0.20281807,0.14174628
igjssqii,-0.1727663,-0.05739508,0.11537122
qszzaewt,0.7431821,0.6327701,0.110412
rcqwbbcf,0.5626391,0.4444659,0.11817321
ctocsgxp,0.6529787,0.54794073,0.10503799
aousghor,-0.045255784,0.09685009,0.14210588
ivhhrdhb,-0.70352554,-0.5914112,0.11211437
rxiautaq,0.352482,0.457522,0.105040014
epimzwfl,-0.5690797,-0.44747716,0.121602535
awdvftgn,-0.4272336,-0.31605232,0.11118129
baueopwt,-0.6408414,-0.49906364,0.14177778
qschtopj,0.89000076,0.7864004,0.10360038
qhdmlfbf,-0.65239114,-0.44798267,0.20440847
qalfoznp,0.11794732,0.011628311,0.10631901
dyafidtg,0.18085976,0.07782582,0.10303394
baueopwt,-0.6408414,-0.5380475,0.10279393
jfdklebv,0.5519774,0.43578824,0.11618915
qhdmlfbf,-0.65239114,-0.4858136,0.16657755
sdeeefwl,0.6384709,0.5274185,0.111052394
cnvsicrf,0.19258316,0.08826646,0.1043167
ohvmpisx,0.4653253,0.5790773,0.11375201
mqmqqqiz,-0.27648818,-0.12829112,0.14819707
oalnyogc,-0.061071787,-0.21446438,0.1533926
jxcdrfns,0.7544028,0.61818975,0.13621306
nslfyncj,0.3390536,0.23201282,0.10704078
pzzxskap,0.22703187,0.32801026,0.10097839
pshyquvt,0.86275536,0.75995106,0.1028043
cqryvchm,-0.72845477,-0.59996796,0.12848681
qujljqgm,0.686977,0.5518833,0.13509375
epimzwfl,-0.5690797,-0.4650008,0.10407889
qschtopj,0.89000076,0.7886898,0.10131097
ciaitlef,-0.9141132,-1.0218041,0.10769087
qbqtqpbv,0.84398496,0.67824906,0.1657359
qalfoznp,0.11794732,0.012515945,0.10543137
rcqwbbcf,0.5626391,0.45608535,0.10655376
rwhjrobc,0.75967014,0.65263855,0.107031584
nykyoetr,-0.64874905,-0.5468274,0.10192168
oalrcbww,0.3983749,0.2389869,0.15938799
fnwxbptw,-0.055735685,0.046677835,0.10241352
bjooaqff,-0.83052695,-0.69048107,0.14004588
izhjbsgq,0.7891717,0.6848353,0.10433638
qschtopj,0.89000076,0.78374887,0.106251895
irkapqsi,0.68914866,0.5752755,0.113873184
nykyoetr,-0.64874905,-0.5470101,0.10173893
oalrcbww,0.3983749,0.22416952,0.17420536
