id,corr
pcjryize,-0.8799659059847916
qikgjsoq,-0.8799289539409877
qmugwngv,-0.879892470022202
oqfdvrkp,-0.8798790330807215
rkjzzhqo,-0.879773361127184
jcohxhpk,-0.8797338378511516
olhdgzcx,-0.8796476340134608
flhwljum,-0.8796215323472422
jafxlokg,-0.8796207723736695
oisvvgph,-0.8794694163849053
pzjpycmf,-0.8792225509726866
ltddxqbb,-0.8791870366823439
ozlqrbuv,-0.8791349964033197
rcuntdwx,-0.8791283793440962
bujgjnxw,-0.8790874682453845
egmtzklr,-0.879025579564009
koxjfqkc,-0.879003127893236
rdmvvdsd,-0.8789418835976194
nkvqmhhs,-0.8789021978041733
lcysoeds,-0.8788902988560852
exumztxo,-0.8787693942810951
tawalgeb,-0.8787155088007063
jdrjelvx,-0.8787065177480918
pntxjjam,-0.8785377111160274
rnowkqbu,-0.8784809235241426
flfrwymo,-0.8784306773505631
apqoulue,-0.8783242063877592
cwdiordh,-0.8780598039496579
mtsezwdy,-0.8780499141858119
srpjqkzf,-0.8780396156845668
nmamirlm,-0.8780044821632642
dhaovcah,-0.8779112280510416
nrrjimff,-0.8778904090270756
oaagkqjl,-0.8778881424565766
deenyzsp,-0.8773377894584495
qiivlwty,-0.8773311202201214
rheijihd,-0.8772899615840895
eretehtp,-0.8772726358354334
pnehuycg,-0.8771770613059735
sqyyjzhf,-0.8771744201719688
kwrhwikw,-0.8771569401751479
pgxbfrzh,-0.8770885758506718
nldcpszm,-0.8769387775018357
otxlbmxb,-0.8768859914829465
nhimovje,-0.8767956734109708
ckzxjrso,-0.8767525368595556
flkryqoo,-0.8767256701441498
nbraiakz,-0.8767017724741631
pakztwme,-0.8766895056459991
acrikmjh,-0.8766697816562563
szfuwzeo,-0.87666258019585
ceoubccd,-0.8766327168435429
ijvvdgvu,-0.8766307997358763
ovznmdkx,-0.8765824011649616
ebrvmcvu,-0.876431935353525
mklcgslx,-0.8763180952277209
odwidbid,-0.8762974212496187
esrjnmxf,-0.8762918225365606
jcctixuz,-0.876256083538624
fgqeumsk,-0.8762034748019664
jlyhwgia,-0.8761697846022826
nkqzdavh,-0.8760715674001276
bhinajhi,-0.8760514283567682
melsdaim,-0.8759857265272736
hhzkavfp,-0.8759799600357882
stodycgl,-0.8759750612431929
avoqxtqf,-0.8759536233292621
alhjcntd,-0.8759110861305787
rnsdqlvw,-0.875893509275198
hagjmelg,-0.8758912228083916
kbqkxelk,-0.8758904453484336
qoxbrdmz,-0.875865094590994
kxjhgpdx,-0.8757411658188374
lssjdbzk,-0.8756217272338773
fujpseca,-0.8753679814787715
emezpiwe,-0.8753000207922882
attvmlyx,-0.8752871938526554
ietfenrs,-0.8752635431682895
qhevlaqn,-0.8750361242060282
kfnlcsvk,-0.874962528058915
hbtaglmx,-0.8749069066966001
ldlogeuk,-0.8748683376833708
jnxhpfdu,-0.8748595690964927
ipshsure,-0.8747556082104789
kuxiljkz,-0.8746454336655255
oixqmaqp,-0.8746378208137469
rbncidvt,-0.8745978374707228
qnsibwfu,-0.8742701826905087
hgyqyvoe,-0.874249678943977
dgzftedu,-0.8742289289343003
egpxddux,-0.8741754623685896
ilcbcgws,-0.8741211652833333
qjsqavmb,-0.8741075304478948
fbrfogoa,-0.8741031217059418
codgflhl,-0.8739589356481736
gfzwuxot,-0.873958013111773
hzxbabzd,-0.8739241585763946
aedgduwg,-0.8738986806158492
esqqivau,-0.8738540799220448
bwxvzrne,-0.8738225028747822
ouegtoqy,-0.8738130933681596
hnqvdnox,-0.8737858665977353
jqftiqzs,-0.8737592013578566
paeyyrtt,-0.8737003442681524
ntjlqtyh,-0.8735239456077262
jhdbkkxt,-0.8734741814557083
knkbnsgm,-0.873465430253217
mhouichw,-0.8734613096806976
tdktkhbs,-0.8733944254212004
llotnebp,-0.8733929904154452
njqbyxcc,-0.8733278119061509
sicgnxct,-0.8731783404498128
mnudgukh,-0.8731556944017411
dylddvim,-0.8731359482421106
pxuopyad,-0.8731257956567031
arirdvjj,-0.8731207661547469
lqlmjufj,-0.8731172697814829
bcdxdeoy,-0.8729651668992949
bnccldyd,-0.8727857020808252
bfywfxtt,-0.8727183873455319
sbztniqf,-0.8726352150404286
glcuwfgc,-0.872582926388731
avcymjat,-0.8725464025581045
mhccvrxg,-0.8725425141851543
almyuhmm,-0.8725238571093652
lbnihzpc,-0.8724309247030683
afethrqi,-0.8723146138251106
maaktdhy,-0.8723141315101394
rschwvcb,-0.8723034376774736
isfzohxo,-0.8722682670836108
daxcgbvh,-0.8722462287446066
faguotfw,-0.8721626115046215
frhidgaj,-0.8721618154196865
nsztmdjr,-0.8721451880244182
iyqhbchz,-0.8721254685287798
blltmzed,-0.8720408264665362
hyuwolqh,-0.8720070378438453
ojhsdbnw,-0.8720051160229566
hktxsdfk,-0.8719982759156114
lxuvpivx,-0.8718899008617386
qsedldql,-0.871885706434548
bojfocup,-0.871880254495564
cjpcalfn,-0.8718523353363795
htyqvwpp,-0.8717206464950766
bnfwdckq,-0.8716070795715015
hnbzxtsg,-0.8714799947016638
ganaolzp,-0.8714508985194931
fkegcnsl,-0.8714369325724324
oyfrpncp,-0.8713149288033717
aqapsoxt,-0.8712082544783812
kvovstuy,-0.871097086048476
cjjhyblp,-0.8710926639403412
kianwuvv,-0.8710691517763361
sjxdjiwg,-0.8710416633005903
krbiaeef,-0.8710068707114379
kfuhjsvr,-0.8709548261762253
edtlxagw,-0.8708276052531679
pdvbvnji,-0.8707529706772995
nxmqklpb,-0.8707120100745925
fjbssfnv,-0.8706766541488867
rutbiknq,-0.870581817312211
aebiefbm,-0.8705585237480312
nambjfhg,-0.870324263452406
hxspdgeh,-0.8703173025355232
dtjhyery,-0.8703101576704926
ivbjyijs,-0.8703045907828263
hujbcldn,-0.8702724023803331
ajfiqpbp,-0.8701999218514139
rjxvpdoc,-0.8700408525036408
comznpjx,-0.869925372733724
tbzazszs,-0.8698973674437014
kmxkblgs,-0.8698111038356832
msxydgtu,-0.8696247314407022
qrjdlwgp,-0.8696247244423637
lpxmhmyc,-0.8695829642472921
deglfidj,-0.869558439929831
adhoxsfc,-0.8694390885562336
otqvaxaj,-0.8694138266505651
azivonsd,-0.8692835709705558
iphottop,-0.8692752630727089
ofipiptd,-0.8691726470921327
crdaausu,-0.8690603139359275
ppumtggs,-0.8690138433810175
lxyecckx,-0.8689560630495168
oijlcmrx,-0.8689136015077918
bnynmcus,-0.8689067771122972
simbdmvc,-0.8688624024150038
pyycnrul,-0.8688566789641669
cncigjfq,-0.8688462927887397
dfbcohss,-0.8685508477914154
gxzpqgsn,-0.8685331602915844
onhvyatw,-0.8682712802603252
khhepend,-0.8682618752505532
rtfozdbp,-0.8681793751725867
czszfmcr,-0.8681596966145996
ggoqsoil,-0.8681456917096917
kdqtnolu,-0.8681423224590311
ocvgmyfq,-0.8681083597024261
qylcescm,-0.8678028487532448
cofjytxr,-0.8677590499437384
ekvveuvs,-0.8677237261115053
alahjnza,-0.8677204095083415
frxgkhpz,-0.8677167330802047
sscqwarw,-0.8676722718539406
qlzwnrze,-0.8676447488859154
ozmrstjh,-0.8675894678037279
ovcwyhoe,-0.8675824169448602
rvnftfey,-0.8675606076181731
afcweuwm,-0.8675484900031666
dpifwrvy,-0.8674731647639167
qfzwqcom,-0.8673648677520491
rnmooagd,-0.867333000997332
nekqbsba,-0.867174987689132
bozetahi,-0.8671606209035966
eumhjmhy,-0.8671584645483552
hrulxozx,-0.8671289109466134
qbkxullf,-0.8670991016991608
gefekqbn,-0.8669992037454213
iolouqlx,-0.8669682251326565
qanbfkvy,-0.8668481290050283
fahhvevh,-0.8668201154370719
igqbzfwt,-0.8667708381474682
pxadxcxb,-0.8667451913676787
bweasynq,-0.8667266591814122
asvtzvlo,-0.8666793086614911
bqphzqjc,-0.8665950615706214
pvuxcemq,-0.866535415320011
tiupxbwu,-0.8665352008195818
izhyozdg,-0.8664239955289552
qjicbavo,-0.8664009141005822
sqzwzwhw,-0.8663810387942898
gftjcuei,-0.8663234031995847
gdecytgj,-0.8662617135970657
gxxgpkzx,-0.8662445780581693
tcuylyya,-0.8661158594904759
rihuogxr,-0.866088233427847
hnnhinoz,-0.8660784688139442
arwvzian,-0.865974969454207
ahxzsndj,-0.8659534770540629
gjwblhbz,-0.8659521324323396
hhitxqrx,-0.8659279303193763
htpioebf,-0.8658205981159894
fajdghwp,-0.86578777054496
ddghbmxk,-0.8657333709289444
jyhjcxsf,-0.8657011103164206
jdwkdkau,-0.8656456797774817
eacitkau,-0.8656442318128218
plwijmnj,-0.8656255898617942
rqjgqzhm,-0.8656222067618069
crwrjuld,-0.8655702546970103
opzypeuy,-0.8655647897721901
drjkjvon,-0.865473903769585
ccuzdsud,-0.8653899466391336
rvtdcntr,-0.8653781477495522
njborvhm,-0.8652494365844968
bxsyxbca,-0.8652427264641386
qgkonheq,-0.865225819257066
idazzxot,-0.8652112154727513
rtqyizcf,-0.8651971048138621
gtcpbuuz,-0.8651280540457161
bnnsouzr,-0.8651272927709994
qffyatlg,-0.865087585951924
hszvcyee,-0.8650556034183736
kbymwehd,-0.8650442563994093
giifhpku,-0.8649241074518097
mzfhwfny,-0.8649187821034852
jpwkzfty,-0.8649014551350639
hchiptfs,-0.8648229983763575
dmsgakos,-0.8647680769430265
shghtskb,-0.8647055259301265
pvxlkrkq,-0.8646673292758797
jgktwwcg,-0.8646563747852645
icfgunrz,-0.8645486873216043
ryeqtifb,-0.8644030209115999
pymfnvem,-0.8643543960707489
ppgqjmfs,-0.864285255564497
rivzwecj,-0.864275452940489
cmdbvkgs,-0.8641988203055061
gwvsepbn,-0.8641352788293319
oudsylqz,-0.8641096127451626
hobswtyd,-0.863937617574616
ndsdlszd,-0.8639175396453049
qyxiqwwv,-0.863890348928685
cijdbzpa,-0.8637676864518058
fbdpoqkb,-0.8637532727483989
gdvfyefn,-0.8637206826434984
pfmioikq,-0.8637140599706754
gzlnpvan,-0.863701522824735
hfrdxaba,-0.8636507920441807
mwcmdvdc,-0.8636438737970384
ghpnhdot,-0.8635668048820362
mdpynzvc,-0.8635520513453618
igtngked,-0.8634145734769401
frcsejhw,-0.8633983931361043
oqqpjdsi,-0.8633694348361801
mcihsaph,-0.8633049104960376
pumnncmh,-0.8633028644176394
scngbwux,-0.8632244986553809
rxhgyfgr,-0.8632141642939435
lcdczvpg,-0.8630894636620141
buqrrudb,-0.8630022398818183
cciztyil,-0.8629007605831187
scvijjhi,-0.8627719622848502
jwrxrltd,-0.8627066866115317
hccpwrzl,-0.8624961196090859
gcyamujt,-0.8623759840398939
kcqcuiof,-0.8623466429133462
lqzlfabh,-0.8622485974486493
livxhujv,-0.8622399751633999
cdbsxfqi,-0.8620793435684958
ixpwclrf,-0.8620421864693424
hmnjqrug,-0.8620179343623707
pjhxpcpy,-0.8620164983497801
qksgacvv,-0.861930075415152
ccarilpp,-0.8618512430555131
qncnkoqf,-0.8616358141828734
mblbjduf,-0.8616254999834628
hdjqldru,-0.8615065648402256
mwoxgttv,-0.8614614019296526
arwsqsfj,-0.861446201080224
ayauthak,-0.8614397121893164
cuhsrlaz,-0.8613653940647839
eiawdnuj,-0.86132396887453
sutgmzdz,-0.8613091406594843
kafwqukz,-0.8612865456434828
euekvjyd,-0.8612106698820476
dghzrnzn,-0.8612058091559592
ktnychno,-0.8611526841776042
lsfvuksd,-0.8611125094533247
fjxiupag,-0.8610327826157171
bicarpml,-0.860952574747368
pchpvacv,-0.8609204738074764
reyomgvb,-0.8608907150013116
krzrnmfq,-0.8608034340024308
biydglan,-0.8606986978386935
orgusutm,-0.8606525235615988
rhvekchc,-0.8606275471857788
oqkhdvil,-0.860608230451038
jnjkfvcn,-0.8605407008773893
njpqwsak,-0.8604941208437319
exydhhxn,-0.8604670487374302
jzhxjppv,-0.8603819225728309
kytikpaf,-0.8602756674621044
sbpvnjnl,-0.860239465828881
curkagfo,-0.860194307345649
nywxvgvi,-0.8601889826425095
fegtemge,-0.8601648844708695
qytzzgfx,-0.8601110624449484
ruvirrlo,-0.8600967750292479
gzggoeht,-0.8600960754778154
aefvwabu,-0.8600335283837441
fhtucshu,-0.8599827905742309
dbvzpfno,-0.8599707840097172
qfvaplye,-0.8598434273649872
fhaswejt,-0.8598380681666586
mnhjofax,-0.8597656105250445
bvwxzfbv,-0.8597322887948675
cdudirar,-0.8596764231999386
mplzcbof,-0.8596479391154166
ohpknbvm,-0.8596429976713964
gfrljzos,-0.8596180152175495
miazhvmq,-0.859477279374693
sdklbyjr,-0.8594338486869757
gegxkcfc,-0.8594336790207802
imzmvbov,-0.8594119418034468
knvrkkdh,-0.8593997578521728
rinbvgcq,-0.8593755863676403
qkiajerk,-0.8593242713355524
hbecjfbr,-0.8593076762413292
eonwmymu,-0.8592836324992251
evymneeg,-0.8592696125094572
iukajhik,-0.8592611001420233
rubfpket,-0.8591785520005143
iiwljblk,-0.8591132720034477
bkdokpgy,-0.859100314922117
ahbhxqty,-0.859084782737935
hmctjoem,-0.8590298430863031
mxqwitfa,-0.8590229970891057
ongtczqp,-0.8589966355000227
lnjyntxe,-0.8589244026869978
dnhjnabo,-0.8587943060168719
nogybsep,-0.8587726000335383
rqrrimup,-0.8587655898610925
ijkmdyqi,-0.8587526570987056
lzehpntg,-0.8586980638541047
flzgqhxk,-0.8586744361348251
onplaivg,-0.858661500524047
svdyhlai,-0.8585574281726842
ofipuhji,-0.8585391517008364
aqkyvikz,-0.858538848082514
cvhpgyxh,-0.8584171586791495
hrrxyalh,-0.8583648540851779
scaknmha,-0.8583309968530546
dbzpmazq,-0.8582175922481301
jzfibsbt,-0.858183901559674
sflyltae,-0.8581761483417584
oiqbkdfe,-0.8580746519831016
mvfqlsgo,-0.8580513965004227
kgaxlrmw,-0.8580419406552
llrdlqes,-0.8580364975911993
jordngzh,-0.8579815413083051
jhfmbnih,-0.8579605208653416
ppnujcmt,-0.8579589645222071
qzmhpycu,-0.8579116182953346
kebyzkkh,-0.857732885405647
ouirfvdo,-0.8576130802938677
qqdycoak,-0.8576088260422134
nygzfiag,-0.8575760898772208
mclyeerd,-0.8575684954318545
ljvhfchf,-0.8575451000046491
azqvrwwi,-0.8574279393688858
pqnimqxs,-0.8573520711211962
kkttigpr,-0.8573358023236937
gcmavpxc,-0.8573175351903863
iwbrvhyt,-0.857199953803431
lwltdsds,-0.8571916018997062
hfwpdqfk,-0.8570900157095831
qocvffkw,-0.8570276378922307
gscowajd,-0.8569928372225102
rpvurrup,-0.8569011664602614
bfflxtma,-0.8568990672868206
lhxzvwse,-0.8568976873129357
lotknxei,-0.8568046461114776
jghdxski,-0.8567774342619198
bvbfvmpw,-0.856766591950112
pmsznblk,-0.856741784419358
ftddlbxt,-0.8567140785978552
ipjnrsds,-0.8566899613571334
ptxyetuq,-0.856666581870079
pvqqkvxg,-0.8566039501092331
qzsbmusv,-0.8565997951059245
lbztcrgx,-0.8565342670656766
pffukuqv,-0.8563395359380617
hkpwbjxr,-0.8563191610598521
ftnwroqa,-0.8562694361698834
adwdpwqv,-0.8561588937118202
mdlgicmg,-0.8561445048194432
kdhpgrdy,-0.8561264824854699
anusibbv,-0.8560266850321085
pvbppxbt,-0.8559599892767378
acthbydw,-0.8558698321461432
mcxloiis,-0.8556966581177053
rngrdmmh,-0.855672284760964
ifigecno,-0.8556205953168379
qguxajsk,-0.8555607175509452
hqcpaazw,-0.8554636843519773
jxfbhldj,-0.8554616976583681
caadxugx,-0.8554612646361546
pnkiilva,-0.8554384390300591
qcmwdzmi,-0.8554263630919922
ojiafbdx,-0.8553854685331743
gvjhsjgt,-0.855305039563134
ephraqev,-0.8552244096121017
bszqsiie,-0.855177125863309
pygwpxmt,-0.8551656633916974
cjtcxqhr,-0.8551117473800165
kumfqyas,-0.85510525677137
eilqgcbb,-0.8550573654836618
jetqljlr,-0.854962188209169
rhjcytxu,-0.8548774567935628
ptrllvsu,-0.854869767128065
mkibkxwa,-0.8548514437848438
qtewoksp,-0.8548307614098103
bhpwjvev,-0.8548249294521693
bedcubeq,-0.8547848171585904
jayumwbo,-0.8547173624032982
cxsowgmk,-0.8547101433457556
iwnxzlxh,-0.8546992487318659
gxwpqykq,-0.8546464040996236
tbhoytie,-0.854624453221859
htejelxr,-0.8543323802454487
idsxqhye,-0.854297199198919
kywqsver,-0.8542774142189613
eorabcbt,-0.8542310399110106
elhhlspl,-0.8542233855343822
qalgwntr,-0.854160548668231
cxhkaouk,-0.8541041280454228
lrttpexc,-0.8540013139737999
oxdsfusn,-0.8539226522252308
iuybwwsv,-0.8538138990694598
oczxdasi,-0.8537594584357682
hwhnmtta,-0.8537386483658334
jsabiozp,-0.8537069851447976
fhgycscw,-0.8537029966084534
rxhyehbd,-0.8536903681016592
jiqflmdc,-0.8536420503759155
fjrgsvca,-0.8535854913303692
gvsktxbs,-0.8535092187723571
hrqghvmi,-0.8534824438032838
kzwssakv,-0.853403664212597
mabfhpgj,-0.853382579646987
konhttjz,-0.8533717433287353
buitezmy,-0.8533056464994405
ncmbvixw,-0.8532925380632785
alfsfunl,-0.853253921737884
oogxkaaw,-0.8532063953100908
abcldzob,-0.8532009696904856
bflyipda,-0.8531956381720867
bvaxwphx,-0.853195391281899
luoutrjr,-0.8531558358163832
ddthxfgy,-0.8531373884246438
obvdnhtc,-0.8531174966722557
nrysxnxa,-0.8530936056071156
gcltuzty,-0.8529950881460059
okqnioyj,-0.8528724499637502
agxjxfap,-0.8527947474036749
qnicgefr,-0.8527465136564195
gdbcrhri,-0.8526547489824542
egtdxuju,-0.8526542954756997
rjemphsq,-0.8526411861513568
glvlhgkp,-0.8525513810070243
hugerzkc,-0.8525222673419314
fwcwivcf,-0.8523258193829545
pzqqflwc,-0.8520489523692844
ecurxbsg,-0.8520216289683298
arfhdoqd,-0.8520120062124832
mrzcpmxg,-0.8519950956024713
lvoyhjrf,-0.8519088750189383
nillmlgm,-0.8518923420990678
mqhwdfls,-0.8518588217193752
ftjuinci,-0.8517655416054403
rhxvrgby,-0.851749112010662
ojuwuita,-0.8516840447162393
gjcszaia,-0.851662929311036
npsqkjja,-0.8515364112419563
lsncvvqw,-0.851464524105362
losonkea,-0.8514488407166492
imuogooj,-0.8512183216805713
jbmpjomh,-0.8511683421550562
rljjolgc,-0.8511536368991025
otkvnkkm,-0.8511291765880881
cpyifqff,-0.8511163759958222
ivdwnhts,-0.8510149960145564
eewodeny,-0.8509876225914926
afxcrtdt,-0.8508369106940861
hsaoxhqi,-0.8508354409286666
ndjciems,-0.8508178384546908
rytnltgd,-0.8508093808648438
kwvqyefu,-0.8507269929684202
jasxfijb,-0.8506941037892645
cvxkibkv,-0.8506781551498751
majllqgc,-0.8506773760238764
dykwczdn,-0.8506327190495446
ezonhyay,-0.8505955513931172
dcjqaswi,-0.850505466464636
tlthqewz,-0.8503520054839029
bdnxojut,-0.8503341463861449
bnczhbug,-0.8503118928686066
nnsdypje,-0.8503099650002541
grnyxytt,-0.850222444252135
rnfzatqp,-0.8502223761146707
mhljsjip,-0.8500065606033298
kpcwtrej,-0.8499835120507511
taoqylzk,-0.8499827746072943
gzpatoqa,-0.8499209800938856
nywlszce,-0.8498769025123596
eakapafk,-0.8498686825944033
biwjxdci,-0.8497968971729617
taxrndqq,-0.8497621744185807
ipuigezt,-0.8497005181832586
mcwwhspa,-0.8496574688493265
rytnlqph,-0.8496450140350655
kjdmtrcu,-0.849617847522403
cgrouwak,-0.8495583361987449
fsnuvpdw,-0.8495502863290483
alocbfex,-0.849530443516985
ivllyqxd,-0.8495170447850351
iawooiel,-0.8494323631069962
rpiyflkk,-0.8494080437216867
olskgazd,-0.8494065624402166
lhvbkzig,-0.8492683979206809
liajhdqf,-0.8492559171401844
epblhfoc,-0.8492324225249602
tajkiamy,-0.8492154625690514
diurwqeb,-0.8491655302381635
gbxwyqry,-0.8491106018077407
msijhtcl,-0.8490655141941691
szgacths,-0.8490068274252308
agccxwhk,-0.8489894742700057
qlddjdzi,-0.8489812735226135
ozdsqigg,-0.8489748121728597
hdsqhboj,-0.8489205250567471
etjnlfzh,-0.8489071782492803
azxglecx,-0.8488642504320668
epitfqvx,-0.8488584529492325
oamozfgd,-0.8488044234763188
cslajuhp,-0.8487594872939825
cxzwvwmk,-0.8487552071589265
ogwkzsho,-0.8487486440555166
bijotjvy,-0.8486818608657081
cxtanqrz,-0.8486777868069191
aasjsvbo,-0.8486708233663305
gfltzazu,-0.8486617975173345
oqvrwydc,-0.8486475536873024
gsahmheb,-0.8485275198160014
evkjfcym,-0.8484805975949365
jiusrjiz,-0.8484480711168544
jgdxmvkc,-0.8483152977004111
pbuyjabs,-0.8482963627931923
awwvezpn,-0.848291494340685
rugplcec,-0.8482430042631222
tmwogdca,-0.8481911111802687
rhwuejdn,-0.8481607880846681
akndorcd,-0.8481554811844111
idasfybq,-0.8480595695570624
jifulvke,-0.8480468171874269
nokeosvu,-0.8480216123622494
qzfscrpd,-0.8479855445741835
seggngma,-0.8479752853801532
mekydwtg,-0.8479486310561808
cvquqqom,-0.8479281306213545
jltbthwx,-0.8479236994728575
gabuahja,-0.8478727678997888
nwjmsaex,-0.847765177281591
posuiani,-0.8477641785015235
ladbkszc,-0.847713029867335
nzaodphp,-0.8476731568290138
lfyordhx,-0.847666676656056
omkoanjd,-0.8476557839229439
nleouhxj,-0.8476556077521569
khvdfwxz,-0.847639633576288
mzroquyv,-0.847570160815504
embxhzwg,-0.8475470223890454
nxdrzvcn,-0.8474719816818925
tiwrmmwy,-0.8474712512176281
adjhwiyz,-0.8474583896308527
reastsru,-0.8474256989197034
ccwlznyu,-0.8473799233936508
jsubdedz,-0.8472479484519835
ehpjqvxq,-0.8472402100938125
cccigbun,-0.847219246859656
aqwzoxvs,-0.8472096618921404
sfcryvoc,-0.847113611904746
qbvlmzuj,-0.8471117315576268
jggopmuc,-0.8470982778073198
hdmzhxfs,-0.8469720870850007
kktjiwzd,-0.8468306469718794
gbbctaaq,-0.8467408442419702
gdtecldf,-0.8467354773793713
fhjbcybc,-0.8466686227982577
kpemonsb,-0.8466660599762097
ijiyszdi,-0.846613088855557
muxotkeg,-0.8465648596397162
pmgbbwhz,-0.8465162522947705
mkjelbhn,-0.8465135839039801
bkkhchqv,-0.8465028726399496
jfufuxum,-0.8464515380097692
qftklbcn,-0.8464464678644724
rmyrlqtf,-0.8463383887721548
fzmhqfjq,-0.8462622902819386
qwhqbzyx,-0.8462132609972509
bfvdinzj,-0.8460647435881353
hojzuzmq,-0.8460628310718489
pdqteqmx,-0.8460253113279232
sperfkhb,-0.8459639494925691
arvolfdw,-0.8458426530929125
gjjnjztn,-0.8457948290385933
qgrzdaxq,-0.8457889015606308
smdvmqkj,-0.8457758344502257
gjscptxy,-0.8457519323534292
jynntsgg,-0.8456670734714451
fmmfbnag,-0.8456598670703248
ketctpkh,-0.845653909552849
ffimcvui,-0.8456153553160001
garjlsua,-0.8455357332530027
lcdttakx,-0.8455306927985765
anyhlosj,-0.8454850072647603
bzxdrqap,-0.8454793217845674
jkfnztip,-0.8454765501701612
ptbpqcqm,-0.8454366573023205
tcorbdxt,-0.8454167816773659
qnpvbbhb,-0.845402259822151
czflilzv,-0.8453631262626359
astthztf,-0.845346267450576
ajjwjdyx,-0.8453390779930944
necmrfvo,-0.8451786051821977
dumijtia,-0.8451740846325396
jkexelkk,-0.8451428962771054
fohhphmm,-0.8451419440920067
mmljtwkt,-0.8451318985772214
ndnhyufp,-0.8450977322177543
ratxyjrd,-0.8449844383587234
grhlbxyw,-0.8449572997799665
jazbabtd,-0.8449016580048678
howwohvm,-0.8447909814075673
joafanpe,-0.8445992064340131
akvyxwqv,-0.8445197842947749
gmiszqer,-0.8445147135578877
habziofu,-0.8444984871321767
bgxwbzhy,-0.8444670340005711
eqwsmsij,-0.8444656673121297
lxluxdjq,-0.8444597039089111
fvhatgmk,-0.8444114906192122
cqruppdw,-0.8443253293511187
ctlbpglz,-0.8442853584851859
lbjplyut,-0.8442376850566733
cbryedmq,-0.8442168352731461
oomxacee,-0.8440362333403111
psvdgkxl,-0.8440340332448563
exgkslmb,-0.8439780409475094
fjdqokmg,-0.8439731427759484
bfjcqgfa,-0.8439620181389137
tchhzsjf,-0.843927687134078
sfwysjdr,-0.8438567000605176
gxoiwzxg,-0.8438469551588448
cgktgabi,-0.8438191522454658
cjnpesfb,-0.8437766594389969
dahdwcru,-0.8437748084425067
qtcrvcxz,-0.8437476003745389
tiowtxwr,-0.8436646130198239
oxgjdeov,-0.843558760458759
okbdgunt,-0.8434266694167377
kpbfirjk,-0.8433765070401879
gcckuxca,-0.8433398142446156
csosjxqp,-0.8433213841428637
ftkxyqfo,-0.8432979644705431
tnkyebhu,-0.843272856879152
gisljffs,-0.8432618291471707
gntehkbc,-0.8432266362376468
pygbejpf,-0.8432053101711914
imxdoqyl,-0.8431930595732906
gwjptahl,-0.8431312195201972
kppgzjrv,-0.842930686711973
mnphjnmg,-0.8429061834626529
qixjperg,-0.8428275174017502
thkgvwdp,-0.8426621589404385
dyomqfav,-0.8425371352434359
iwvjpvtz,-0.8425366534138707
iiizjbvg,-0.8425007489053568
nzqqcdgi,-0.8421799799035293
keieywuo,-0.8421721398083194
nggdmcko,-0.8420827472380815
oostievo,-0.8420363591610557
ncibhbes,-0.8420219775728033
tkvspqmc,-0.8419322348796378
dtzhivok,-0.841925302310709
ftpoekqm,-0.8417966812499418
inmxztus,-0.8417886399886187
srpqpkof,-0.8415747386242133
lsggperm,-0.841527456480124
jyqgkgao,-0.8415244640045774
cevggrmp,-0.841509501835883
qpsynsox,-0.8414568861333271
qwhnwwjo,-0.8413538986086905
gjblznue,-0.8412750929409407
dromanzc,-0.8412395590255417
fpbenujt,-0.8410310370659118
cwwhpycq,-0.8409828902857684
fpdbuwpy,-0.840944696832501
fqtiwcfu,-0.8408784029934377
ilpcrate,-0.8408547029898362
alohqlhs,-0.8408058884865514
